"","ranking","median","mean","sd"
"HIRA",310,0.0302419017853891,0.108577017707479,0.123676927313918
"SNF8",311,0.0302432393861559,0.113995766801851,0.124443439773913
"ZNF628",312,0.0302577258301747,0.134112671316782,0.161161388528505
"EHMT1",313,0.0302598047534507,0.107207105495573,0.121490062993219
"CERS2",314,0.0302653561846204,0.101321620633644,0.119535854087439
"CYSTM1",315,0.0302656266821654,0.116163245172667,0.131589338937399
"MFN2",316,0.0302788832556832,0.125151861323479,0.146464259087714
"HNRNPC",317,0.030286231172675,0.141247371790792,0.184808660852143
"PRMT1",318,0.030289836775153,0.108859813798685,0.143100486426703
"GMEB2",319,0.0302903125443194,0.115333580560161,0.14146741603674
"EXT2",320,0.0302905043654727,0.126413997628144,0.175304164211687
"HMOX2",321,0.0303062703285447,0.117597937205166,0.140937940511087
"ILF2",322,0.0303084624718345,0.08380635666947,0.0934982969672208
"SOCS7",323,0.0303118153422371,0.100959368540907,0.116959527834193
"CAP1",324,0.0303203230826929,0.122412652896521,0.137308956789225
"SOCS5",325,0.0303244031096018,0.127646601479676,0.153261892483851
"EWSR1",326,0.0303281935049776,0.110937520094386,0.137582583080854
"NARS",327,0.0303388232078494,0.0943826062965715,0.102462055450751
"ATG2A",328,0.030346769156786,0.10308080899084,0.124876062666561
"TRAM1",329,0.0303688588357458,0.111689568961995,0.134726810304619
"LOC80154",330,0.0303775731583013,0.144409638479207,0.163234734180887
"ACBD3",331,0.0303899850830443,0.114321198659728,0.125279451223781
"SUGP2",332,0.030444945036101,0.118887427872919,0.131257021479522
"CBX3",333,0.0304483316793885,0.101707406986991,0.112729958331813
"PPIAL4G",334,0.0304595546399449,0.0895463864155545,0.0910638010817289
"PCYT1A",335,0.0304733164919788,0.104342911014566,0.114933709821567
"IGHMBP2",336,0.0304794132913765,0.111259973174385,0.125099302065147
"EXOC7",337,0.0304911243736888,0.0971387188867091,0.116066687021665
"OSTF1",338,0.0304940943332778,0.125436270721486,0.143506812406124
"POTEE",339,0.0305086788809354,0.115949834679969,0.13620688222425
"ACAP2",340,0.03051403381609,0.116569255043299,0.122703290782074
"PRPF38A",341,0.0305300817160231,0.122902412922782,0.141519104505924
"BAX",342,0.0305483023656067,0.122795999672087,0.151421509112086
"PDAP1",343,0.0305584376666512,0.113754482280938,0.130902943668575
"C9orf78",344,0.0305734870536096,0.136526092451437,0.164514241982086
"NARF",345,0.0305818275097887,0.104173818398282,0.122659181459426
"HMGB1",346,0.0305835470001463,0.096258885748788,0.108176027976303
"PPP2R2D",347,0.0305883525824454,0.131592785948468,0.148761399964651
"RBM15B",348,0.0305940529790714,0.0706465596084618,0.0531466565663111
"H2AFY",349,0.0305973086718048,0.136212749104283,0.172474921262165
"CTBP1",350,0.0306005931863688,0.0950021899529397,0.101512122703202
"PITPNA",351,0.030608859674427,0.121155925900253,0.147186142058669
"GNAQ",352,0.0306095726245727,0.100406631353961,0.10886822208519
"RPL30",353,0.0306100863537576,0.124807996062374,0.155792967413333
"TMEM181",354,0.03063211634096,0.14356670222192,0.172995322547616
"ZNF606",355,0.030642098017788,0.117124278166729,0.135842754667029
"PSMB2",356,0.030650345989733,0.0913018259247824,0.1034533113897
"AHNAK",357,0.030664104235806,0.111055560916513,0.146672000841935
"EXOC3",358,0.0306685146168577,0.0887958651287798,0.0943409633536462
"COQ4",359,0.0306776852532492,0.0922239419277706,0.0996392653717564
"METAP2",360,0.0306785000094722,0.100488277775481,0.107151380850928
"EHBP1L1",361,0.0306893241406812,0.110069395727668,0.123352057592924
"FBXO17",362,0.0306928360810707,0.115113047815258,0.123295805864337
"GTF3C5",363,0.0306988082805695,0.0994366309571657,0.118990411463269
"ABCB8",364,0.0307024170854742,0.0976395577215919,0.112261425001644
"ZNF384",365,0.030702722941963,0.0960497802429652,0.122227136915199
"SARAF",366,0.0307260426095861,0.106313341216793,0.116288064147141
"SSRP1",367,0.0307354797993146,0.124475808497924,0.16552458207942
"HLA-J",368,0.0307398880941314,0.106859341922169,0.127377936512833
"MRPS18A",369,0.03075363442999,0.12582706954248,0.143932804501693
"POM121C",370,0.0307726964214376,0.129545896715529,0.149803204805819
