"X","medianGPL1261","medianGPL6246","medianGPL6887","medianGPL6885","medianGPL16570"
"1110054B14Rik",NA,NA,0.0213149600861429,NA,NA
"1110054H05Rik",NA,NA,0.023069657782927,NA,NA
"1110054M08Rik",0.101147011929803,NA,NA,NA,NA
"1110054N06Rik",NA,NA,NA,0.168930278397624,NA
"1110054O05Rik",NA,NA,0.0179644426406416,0.124116475903566,0.0792366293633526
"1110054P19Rik",NA,NA,0.0191835568190415,NA,NA
"1110055J05Rik",NA,NA,NA,0.0586364535482279,NA
"1110055L24Rik",NA,NA,NA,0.151564653223795,NA
"1110055N21Rik",NA,NA,0.0365918931066719,NA,NA
"1110056A04Rik",NA,NA,NA,0.09468383034057,NA
"1110056N09Rik",NA,NA,NA,0.100772910254188,NA
"1110057K04Rik",0.100168870792676,0.02545146590511,0.0313520927445082,0.196771309068826,0.0288577018074093
"1110057P08Rik",NA,0.0422833712860957,0.0197810400847051,NA,NA
"1110058A15Rik",NA,NA,NA,0.0392347440025187,NA
"1110058L19Rik",0.163944508671807,0.0389341457521323,0.0306022652623335,0.105185874847891,0.0514322889444884
"1110059E24Rik",0.0973925024148252,0.0191031423657426,0.0192476462735335,0.071958280128318,0.032225890551086
"1110059F07Rik",NA,NA,NA,0.131988233124896,NA
"1110059G02Rik",0.0930371358416094,NA,0.0492975722110969,NA,NA
"1110059G10Rik",0.0565602095305465,0.0349850288140309,0.0391634402489142,0.0754788906101247,0.0424595136814162
"1110059H15Rik",NA,NA,0.0254629839755367,NA,NA
"1110059M19Rik",NA,NA,0.153136263890001,NA,0.0919452698855049
"1110059P08Rik",NA,NA,0.0275918663960835,0.106158980647456,NA
"1110061N23Rik",NA,NA,NA,0.130743614158321,NA
"1110061O04Rik",NA,NA,NA,0.189980060842326,NA
"1110062G22Rik",NA,NA,0.0206490862557904,NA,NA
"1110062M06Rik",NA,NA,0.0204363675735488,NA,NA
"1110063F24Rik",NA,NA,NA,0.17250523050237,NA
"1110063G11Rik",NA,NA,NA,0.0772415864533164,NA
"1110064A23Rik",0.0738081325485151,NA,NA,NA,NA
"1110064P04Rik",NA,NA,0.0168066137673341,0.0879978555425718,NA
"1110065P20Rik",0.164090194418615,0.0226847117999252,0.0320701955554371,NA,NA
