"","GSE27916","GSE27657","GSE71416","GSE9624"
"AC010095.5",0.00806584257271016,0.190146130453373,0.0677060361072966,0.77454305108811
"AC010145.3",0.0118140306829592,0.166603906055323,0.0493828875354519,1.47772648796132
"AC010145.4",0.0125269967046453,0.222489883987958,0.0883145467694496,0.87298749508198
"AC010524.4",0.0120492787296196,0.441964020018994,0.114027710223388,1.2189598713781
"AC010980.2",0.0107350678274915,0.571629109404283,0.0336882404790143,0.979594910929924
"AC011997.1",0.007736027824018,0.172521157872291,0.0839972644385755,1.11593116315623
"AC012065.7",0.0111820357587678,0.202764965852342,0.0199096336815164,0.760826282317851
"AC012360.6",0.00771202939702627,0.159225852145672,0.160852272952477,1.2704777862527
"AC012499.1",0.00691430096450064,0.0620260414056669,0.189758797269731,1.71503169444654
"AC012531.25",0.0122828639758526,0.00772516939642033,0.0162693707610372,0.527323869024381
"AC013463.2",0.00937763520543135,0.38304391085072,0.0488449803844655,1.23274955814659
"AC013733.4",0.0062932306665683,0.16361528392971,0.0745337748731071,1.32042022378893
"AC016831.7",0.0107330494776137,0.383636350016782,0.1451604141277,0.793335595475502
"AC016999.2",0.0113505975631989,0.170150279191767,0.0755116108883094,0.438457540817881
"AC017002.2",0.0131079806843632,0.178183074888046,0.112445503764804,0.911732469276002
"AC017104.6",0.0122658520930691,0.0376061423185431,0.0158294861052632,0.482068066561657
"AC018462.2",0.0133944405444351,0.131287026478555,0.147862648394723,0.337036058118904
"AC018755.16",0.0115320991742568,0.208215062948612,0.081843947055421,0.386655680481869
"AC018755.17",0.00919923071038326,0.0672885582646714,0.0214327630799019,1.02628292490404
"AC018766.6",0.00936369938087516,0.0681835214076965,0.0626588047000865,0.952350491375338
"AC018816.3",0.0104908655744982,0.261860767626705,0.0728127706919986,0.650207522141497
"AC024560.2",0.0160409788126707,0.0689909476558458,0.0169784798954668,0.834294428327042
"AC025442.3",0.0077990671038236,0.103560102317961,0.0667802510440829,0.543961340762274
"AC064852.4",0.00801188950053582,0.488265490374168,0.0696480775448253,0.411871884317014
"AC067956.1",0.0120241836170597,0.204248184694328,0.0790441267879531,1.75701460179721
"AC068039.4",0.0165152072383494,0.172016115507023,0.0689956747198305,0.435596876198872
"AC068138.1",0.0110878547302917,0.116424310259744,0.0541850729115454,0.288323442198257
"AC068831.3",0.00957645982387402,0.276211183358277,0.0692941247623203,1.3336058538354
"AC069277.2",0.00760101072213591,0.124553343539433,0.0776837820142336,1.51013243987585
"AC073283.7",0.00967100496190174,0.0117067404157902,0.0267950974448278,0.848726071742348
"AC073321.4",0.00979978782157221,0.148919847471079,0.0180050090503338,0.463330676281669
"AC074212.6",0.00803649428127821,0.16924280072865,0.0239310579846184,0.577211343443404
