"","SYMBOL_ID","RANKING","MEDIAN_VALUE","nGSEs"
"30807","LOC100129463",304,0.0275445704450986,6
"31653","LOC100132402",305,0.027545084081818,6
"30422","LOC100128013",306,0.0275644766761161,6
"40668","PRAMEF15",307,0.0275662966892364,6
"31266","LOC100131091",308,0.0275683775296124,6
"17611","RP13-258O15.1",309,0.0275739010270218,17
"30940","LOC100129913",310,0.027577236376968,6
"34812","LOC643531",311,0.0275805302092487,7
"34276","LOC642305",312,0.0275848921304784,6
"30384","LOC100127893",313,0.0275857987214659,7
"30406","LOC100127971",314,0.0276159887282721,6
"35379","LOC644761",315,0.0276174996418462,7
"33129","LOC388553",316,0.0276260423715474,6
"30948","LOC100129936",317,0.0276265673473326,6
"36163","LOC646754",318,0.027636280708126,6
"25284","RN7SL352P",319,0.0276372100573304,12
"39550","LOC730351",320,0.027640239128322,6
"38641","LOC727839",321,0.0276476637873068,6
"40674","PRAMEF3",322,0.027659483965381,6
"17870","RPS4X",323,0.0276834216381438,47
"31734","LOC100132635",324,0.0276917103836881,6
"33335","LOC391044",325,0.0276952238386161,7
"31327","LOC100131315",326,0.0277098799298833,6
"30404","LOC100127953",327,0.0277166533470065,6
"39715","LOC731797",328,0.0277188900127652,6
"28456","C14orf167",329,0.0277308352373117,7
"38850","LOC728401",330,0.0277512730450965,6
"31202","LOC100130846",331,0.027752533438876,6
"33466","LOC399988",332,0.0277720247542495,7
"30517","LOC100128382",333,0.0277722747087984,6
"31626","LOC100132310",334,0.027772357529575,6
"31510","LOC100131909",335,0.0277929676270214,6
"31383","LOC100131514",336,0.0278048631522813,6
"39296","LOC729537",337,0.0278065970782461,6
"23793","LOC102723566",338,0.0278109688554559,12
"31174","LOC100130769",339,0.0278123812181034,6
"27423","RPL34P34",340,0.0278165438480304,13
"26447","RNU6-1161P",341,0.0278266750080748,12
"36040","LOC646438",342,0.0278313281131424,6
"23846","LOC440300",343,0.0278354316494939,13
