"","GSE33684","GSE113808","GSE104128","GSE97910","GSE70857","GSE62324","GSE57659","GSE39313"
"1110007L15Rik",0.122964536751329,0.173524738361672,0.137465360815907,0.211026409120851,0.0384670324584661,0.157834920735945,0.0281316011765862,0.0401211260647361
"1110007M04Rik",0.0882721734478451,0.112692243250373,0.203981866204472,0.880099655241064,0.175827056510563,0.140430908125606,0.0632011335376126,0.138069267583068
"1110008F13Rik",0.180626788355837,0.169888659618238,0.400808653300923,0.681604888440332,0.190506792159895,0.140712588916695,0.0609694319578081,0.0861390599999998
"1110008J03Rik",0.049426678901572,0.266871483916449,0.0820577292478984,0.0946898402714325,0.0231103886018656,0.340868790781515,0.0544850107763281,0.0023509120427807
"1110008K04Rik",0.113410396294054,0.291461139447514,0.101285628075837,0.0215428126290902,0.0099680823346462,0.343084119122729,NA,0.00117923967811156
"1110008P14Rik",0.207641118246155,0.404980771663207,0.462819050607425,0.905387975837056,0.112133725907003,0.318336800874507,0.0551860166793335,0.0822972735568132
"1110011D13Rik",0.130412336956506,0.44839346767184,0.0789298439928963,0.354672802819666,0.0179433245074926,0.551078599331473,0.129063795432199,0.00353771903433469
"1110011K10Rik",0.160894691749752,0.176893394845361,0.267730930888836,0.420429609519318,0.0771701892488545,0.193989019553852,0.0440901644455959,0.0262460031044778
"1110012D08Rik",0.106207736614463,0.279258182483995,0.0740638882429485,0.172091115061696,0.0308117911216872,0.283198140264623,0.0425104718331677,0.0159282808695653
"1110012E06Rik",0.168411723649755,0.443554878381758,0.197716004476441,0.298673354993305,0.0418706703052262,0.252174613980906,0.0858363481529442,0.00466688484076423
"1110012J17Rik",0.10307039471788,0.244710658828125,0.300492834401227,0.0618466805174996,0.00800026513960068,0.189620971934161,0.106717128258313,0.00468928588800011
"1110012L19Rik",0.0774118144615671,0.240823288421053,0.146514083933207,0.12160420537842,0.0289476266547315,0.168711313050277,0.0510689675719262,0.0132450519989521
"1110012M11Rik",0.252614453835915,0.168280665654523,0.230852540842378,0.254040518926828,0.0799280633408951,0.254932793948729,0.0510456625157752,0.0400245089173227
"1110013L07Rik",0.136056395449502,0.348395849343066,0.0871188077306184,0.0607852670288724,0.0183434642309929,0.402730535442167,0.103990967707828,0.00586473521878323
"1110014D18Rik",0.136110460484451,0.142370754753643,0.159555609544895,0.0728659264336719,0.0108297965614991,0.208637201869296,0.0564378655379946,0.005836704089219
"1110014J01Rik",0.120623570050805,0.251782679781818,0.0780536675237558,0.0365653268143424,0.00660344282112599,0.219595051692785,0.101485270692599,0.0023610126315789
"1110014K05Rik",0.084633439946937,0.208210004330176,0.0897289245363678,0.034479868673667,0.00879168866035291,0.425956313486012,0.0713540598557283,0.00117671453961454
"1110014L17Rik",0.141401973148857,0.329519659746685,0.309167479942754,0.254732296748306,0.0288856963999748,0.100146448933912,0.0476798100650178,0.014763800506329
"1110014P06Rik",0.0579208989354005,0.25272304459893,0.0527959548272246,0.0195678459315111,0.00743040918084734,0.165026929075735,0.0709462691138495,0.00117860737801585
"1110015K06Rik",0.155101189059152,0.330330390791367,0.198172556802974,0.120218751239042,0.0295819602452612,0.165005988777345,0.0363572969060135,0.0278240855696202
"1110017D15Rik",0.201547162548035,0.205270296653696,0.684476765749644,0.0455769769878791,0.0114955354743132,0.248436459900989,0.0820238848614071,0.00352636806417105
"1110017I16Rik",0.114932241141704,0.345894342944162,0.101023346307065,0.0288267331866037,0.00819932074494718,0.217047605902736,NA,0
"1110017O22Rik",0.264283285209851,0.642147544065245,1.01291589710883,0.0715271064647665,0.0283084101190983,0.289430405976398,0.081323150221332,0.00930413866666647
"1110018G07Rik",0.133570173613984,0.177298558743486,0.289244291029628,0.321140706693033,0.0917163708097721,0.341427902609035,0.0302197339371513,0.02698332
"1110018J12Rik",0.118069102415567,0.509165046101695,0.0571304529203575,0.0244796338785352,0.00979238003582813,0.243444100567492,NA,0.00117923967811156
"1110018J18Rik",0.142364693247863,0.14474863965546,0.223285748075143,0.111447051358239,0.0528377146691189,0.233806792480984,0.0584384288667089,0.00233965168706754
"1110018M03Rik",0.108346611376733,0.400521977960954,0.0319630893605453,0.0244197335029737,0.0108609394558273,0.230190573928993,0.0972246562381483,0.0023610126315789
"1110019C08Rik",0.159285486707174,0.313263121801567,0.155081651460787,0.104539786699623,0.044042070000765,0.280394691947152,0.0659729791092102,0.0102502201243525
"1110019K23Rik",0.0983062348917819,0.2804870709375,0.0573147928329213,0.0278577131455317,0.00974357036116644,0.310333848986511,NA,0.00117923967811156
"1110019L22Rik",0.161200475105517,0.284192056759777,0.478547714560263,0.272306304659999,0.0332437501453115,0.265308874221405,0.0788618970005009,0.0421496214765101
"1110019N10Rik",0.106272695568684,0.286208179953716,0.257050541201712,0.169474209800093,0.0484721926221694,0.0686690017018006,0.0570350364919122,0.01363869344364
"1110020A09Rik",0.131415942400853,0.305952140918919,0.109304522669248,0.699003687307296,0.0932970858008587,0.267772490429338,0.0663057347268378,0.013104293281493
"1110020C03Rik",0.0741584637577152,0.44562903334852,0.117421894391474,0.0318477642341223,0.00971803072193714,0.123867798548387,NA,0.00235595151125397
"1110020C13Rik",0.14871426496398,0.590013902511526,0.144456318558537,0.597862324169602,0.121072348502846,0.121270821348065,0.0362449854506014,0.0821550034883721
"1110020G09Rik",0.0707882010345155,0.243914797127937,0.0599837502966528,0.020438925666547,0.0111751787241299,0.147789285339752,0.0932314112369315,0.0047018240855614
"1110020L19Rik",0.0808183141259639,0.202153804470314,0.0904861913228492,0.0227645966006721,0.0093856661182542,0.48378991007824,NA,0.00352825483146039
"1110020M19Rik",0.113654596211704,0.657029722701092,0.191668049106962,0.079338387863127,0.0148030578804474,0.179352447227146,0.0448932497871997,0.00348536378435531
"1110020P15Rik",0.163421428905356,0.276161974335858,0.139047148210464,0.859012732808577,0.0818976760750613,0.043480199255707,0.0348873943011928,0.0446920249406982
"1110021H02Rik",0.153701491838635,0.236927253664656,0.117466315632952,0.201157889441652,0.0409868128806983,0.146727165475044,0.02220173832793,0.0446917158672201
"1110021N19Rik",0.0959223855415434,0.37614592684492,0.0736251347228692,0.0218722801236767,0.00811117238912733,0.212290363770283,0.115907039910132,0.00235847935622313
"1110025F24Rik",0.140929437749342,0.169616540986938,0.155818473218768,0.195484337104505,0.0373200697731652,0.248152710736524,0.0609740957402062,0.00926980605166053
"1110025G12Rik",0.251705072853157,0.6121711924587,0.720068927804598,0.814750846384843,0.0660659922762962,0.128687370133327,0.0558465769711991,0.122494890650155
"1110025I09Rik",0.10343417136408,0.141408890912052,0.168420038678975,0.0984893205472443,0.0191245188904763,0.289445756349347,0.0415913637460976,0.00703392883200006
"1110028A07Rik",0.0984532671090537,0.20934312,0.0529184651516955,0.0854517658609596,0.0123586601135204,0.298711621803647,0.10790095043755,0.00235847935622313
"1110028E10Rik",0.108842521396043,0.274762845,0.0790601685705555,0.0461628123829937,0.00892138195598368,0.230341759592773,0.0725762671672671,0.0023509120427807
"1110028N05Rik",0.0887102235321444,0.30105347369606,0.302497485019927,0.127531325166082,0.0307488449659325,0.227225235434247,0.0793508675180639,0.006948691548999
"1110029E03Rik",0.0853224585713147,0.233789438289474,0.0249744985152916,0.0168276993655194,0.00540653730818459,0.285300792630949,0.0872158165734536,0.00117797575562719
"1110030H02Rik",0.114978627212232,0.203259171994716,0.114747506551248,0.0345311365341783,0.00892461299959855,0.262317176669549,0.071291168070274,0.00234840038461533
"1110030H18Rik",0.121801842800843,0.393777767165775,0.066068747448591,0.0341709763679832,0.0112463830602053,0.425906865811691,0.0950977171881971,0.00117923967811156
"1110030J09Rik",0.160581172516305,0.286534573510224,0.290409224581151,0.175732753682106,0.0186577503202571,0.13718837871228,0.0518798930894831,0.0081260730499074
"1110030K22Rik",0.111656924162092,0.283017522746781,0.0506103426838423,0.277816505399094,0.0109600160766394,0.48453181963966,0.0873515631122883,0
"1110030L07Rik",0.0855103168864373,0.180913807407407,0.0876654174033022,0.0329946148434724,0.008169853064381,0.299776975093844,0.0772158383801609,0.00235847935622313
"1110031B06Rik",0.115191925483779,0.363584602031572,0.206404512596188,0.118767176273243,0.0187552184499345,0.251844311697714,0.0631157871900901,0.00583670408921921
"1110031B11Rik",0.0421119682417227,0.174625839920556,0.0664610539901934,0.0684792799674558,0.00845538045207157,0.281449315341194,0.168839634703826,0.00117797575562719
"1110031I02Rik",0.0876644556274929,0.566977706491092,0.117520632284463,0.17660204683739,0.0250854886388597,0.103643357786787,0.0725629192073303,0.0103467180125523
"1110032A03Rik",0.15725360702046,0.324677317691002,0.0400861712511192,0.0663430026654423,0.0185535942960956,0.456243329992559,0.079818468075538,0.00235342907922907
"1110032A13Rik",0.11744693856571,0.138615387372754,0.182229260302471,0.417277000454464,0.109422800470124,0.211056417883313,0.0344256357903802,0.0258663722677127
"1110032D12Rik",0.248198726466424,0.27862490347727,0.852412199893114,0.120108357154342,0.043757566168247,0.279553088606296,0.075790133012654,0.013554590503597
"1110032E23Rik",0.262730631023599,0.959014108796514,0.275294525601978,0.695110469415193,0.147399669409581,0.350986191693962,0.100263465183768,0.0916764487681863
"1110032N12Rik",0.10364044434447,0.193911577212918,0.284769102959065,0.234442351561082,0.0480928668716932,0.2106406607959,0.0445471766209536,0.0462063643243243
"1110033F04Rik",0.123940021370544,0.232443050482759,0.0476911557439342,0.0293650367628465,0.00932190309171441,0.261037466560861,0.0866548139924555,0.00235847935622313
"1110033I14Rik",0.12386102810556,0.434508685116279,0.06686673216926,0.379504205006675,0.0102127078603256,0.404087810845292,0.117485977078315,0.00235847935622313
"1110033J19Rik",0.243118869117202,0.860333828938011,0.213298008219218,0.382023913087408,0.0682431088059461,0.252100242428415,0.0657503467690374,0.0230047384615386
"1110033O09Rik",0.0792850491942758,0.373569188275862,0.0654934931562206,0.0281771290763921,0.00902147961151708,0.379641619722943,0.100265480949831,0.00235847935622313
