"","Gene","metaRanking","RP"
"39729","Vmn2r73",39729,34758
"39730","Gm14056",39730,34760
"39731","Krtap19-5",39731,34762
"39732","Snord38a",39732,34762
"39733","Krtap19-3",39733,34763
"39734","1110028E10Rik",39734,34763
"39735","Klra3",39735,34764
"39736","LOC100862111",39736,34766
"39737","H2-Aa",39737,34768
"39738","Fkbp10",39738,34769
"39739","Ptges2",39739,34770
"39740","D17Ertd96e",39740,34770
"39741","Rbp4",39741,34773
"39742","A030008J09",39742,34775
"39743","Hrc",39743,34776
"39744","Cugbp2",39744,34777
"39745","Slc19a2",39745,34777
"39746","AI661438",39746,34778
"39747","Gm9802",39747,34780
"39748","Vmn1r152",39748,34780
"39749","Gm7211",39749,34783
"39750","Gm19935",39750,34784
"39751","Acat2",39751,34786
"39752","Adam19",39752,34786
"39753","9230112J17Rik",39753,34786
"39754","Enc1",39754,34786
"39755","Zipro1",39755,34787
"39756","Ppl",39756,34788
"39757","E330017E16",39757,34789
"39758","Lypd8",39758,34791
"39759","AU022554",39759,34791
"39760","1700120G07Rik",39760,34793
"39761","H2-Q5",39761,34794
"39762","Mc5r",39762,34795
"39763","2900064K03Rik",39763,34795
"39764","Spata19",39764,34795
"39765","Havcr2",39765,34796
"39766","LOC237512",39766,34798
"39767","Rps15a-ps2",39767,34798
"39768","Mir452",39768,34798
"39769","A730055C05Rik",39769,34801
"39770","Tmod4",39770,34802
"39771","LOC546061",39771,34807
"39772","Tchh",39772,34808
"39773","AI326906",39773,34808
"39774","Pax6os1",39774,34812
"39775","Tuba3",39775,34813
"39776","Fermt3",39776,34817
"39777","Casq1",39777,34819
"39778","Pcdhb22",39778,34820
"39779","Gm16617",39779,34820
"39780","S100a4",39780,34821
"39781","Vmn1r227",39781,34821
"39782","LOC625321",39782,34822
"39783","4833421K07Rik",39783,34824
"39784","Slc16a6",39784,34825
"39785","1810036H07Rik",39785,34825
"39786","BC006779",39786,34825
"39787","Zfp119a",39787,34825
"39788","Mir3096b",39788,34828
"39789","4930524C18Rik",39789,34829
"39790","Haus7",39790,34830
"39791","4930471L23Rik",39791,34830
"39792","2410004L22Rik",39792,34830
"39793","Krtap4-8",39793,34831
"39794","4930517E11Rik",39794,34832
"39795","Tmem256",39795,34833
"39796","Gm23121",39796,34834
"39797","BC046386",39797,34835
"39798","Itgam",39798,34835
"39799","Lpgat1",39799,34839
"39800","Gm19911",39800,34842
"39801","Gm3417",39801,34842
"39802","2210402A03Rik",39802,34843
"39803","Hras",39803,34843
"39804","LOC233681",39804,34845
"39805","D15Wsu169e",39805,34845
"39806","H2-Q7",39806,34846
"39807","C77027",39807,34847
"39808","Gpr34",39808,34847
"39809","9130422G05Rik",39809,34848
"39810","LOC102633199",39810,34848
"39811","St6gal1",39811,34849
"39812","Gja1",39812,34849
"39813","Zfp288",39813,34850
"39814","Mir30e",39814,34850
"39815","Fam216b",39815,34851
"39816","4921517O11Rik",39816,34852
"39817","Mir876",39817,34854
"39818","Ssc5d",39818,34855
"39819","Rpl3l",39819,34855
"39820","AU023386",39820,34856
"39821","Antxr1",39821,34857
"39822","A530083I02Rik",39822,34858
"39823","AA511254",39823,34860
"39824","4930506C02Rik",39824,34861
"39825","Lgals9",39825,34861
"39826","Prune2",39826,34862
"39827","Vmn1r12",39827,34864
"39828","AI844869",39828,34866
"39829","Dcstamp",39829,34870
"39830","Zfp33b",39830,34871
"39831","Mir363",39831,34871
"39832","BC024502",39832,34871
"39833","LOC434864",39833,34875
"39834","2810046M22Rik",39834,34875
"39835","2010300F17Rik",39835,34875
"39836","Gm15834",39836,34878
"39837","1810063I02Rik",39837,34878
"39838","Cacna2d1",39838,34879
"39839","Adam12",39839,34880
"39840","AA407111",39840,34880
"39841","Mir18",39841,34881
"39842","9230109N16",39842,34881
"39843","4632411P08Rik",39843,34883
"39844","Cdip1",39844,34884
"39845","LOC215999",39845,34885
"39846","C1ra",39846,34886
"39847","Gm23287",39847,34886
"39848","Akp2",39848,34886
"39849","Rutbc3",39849,34888
"39850","Prm1",39850,34889
"39851","LOC102634753",39851,34890
"39852","Pparg",39852,34890
"39853","BC051083",39853,34892
"39854","Map6",39854,34892
"39855","Pros1",39855,34893
"39856","Cmtr2",39856,34894
"39857","LOC675572",39857,34894
"39858","LOC102639375",39858,34895
"39859","Sbk1",39859,34896
"39860","Smpx",39860,34899
"39861","Blk",39861,34899
"39862","2210403K04Rik",39862,34899
"39863","AK039269",39863,34900
"39864","Mogat1",39864,34901
"39865","Sema3c",39865,34901
"39866","4930465M20Rik",39866,34903
"39867","LOC100862652",39867,34905
"39868","Trp53inp2",39868,34906
"39869","Fcgr1",39869,34907
"39870","Nceh1",39870,34908
"39871","Gm19316",39871,34908
"39872","Gm12603",39872,34911
"39873","AK205147",39873,34912
"39874","Rragd",39874,34916
"39875","Wasf1",39875,34917
"39876","4921534H16Rik",39876,34918
"39877","4930509J09Rik",39877,34922
"39878","Cyp4a14",39878,34923
"39879","1700007M16Rik",39879,34924
"39880","3110056J03Rik",39880,34925
"39881","Sh2d1a",39881,34925
"39882","Crxos",39882,34926
"39883","2700080J24Rik",39883,34926
"39884","4930521O11Rik",39884,34927
"39885","AA536748",39885,34928
"39886","Ccm1",39886,34930
"39887","Mterf",39887,34931
"39888","BC048390",39888,34933
"39889","Runx1",39889,34935
"39890","2810405K02Rik",39890,34935
"39891","A830020B06Rik",39891,34935
"39892","LOC636187",39892,34942
"39893","Lgals3",39893,34943
"39894","Nap1l5",39894,34944
"39895","Inhbb",39895,34945
"39896","4921511C16",39896,34945
"39897","4930596I21Rik",39897,34946
"39898","4932439K10Rik",39898,34948
"39899","mt-Ts2",39899,34950
"39900","Pkd2l2",39900,34950
"39901","AI839735",39901,34951
"39902","Gm5270",39902,34953
"39903","Dpep2",39903,34955
"39904","H2-Q10",39904,34955
"39905","Ube2l6",39905,34957
"39906","Cemip",39906,34957
"39907","Cytip",39907,34958
"39908","Slc22a27",39908,34958
"39909","4930469G21Rik",39909,34958
"39910","LOC100041346",39910,34959
"39911","Myrf",39911,34961
"39912","Ttyh2",39912,34961
"39913","Gm13937",39913,34962
"39914","Kcne1l",39914,34962
"39915","4930471I20Rik",39915,34963
"39916","Trim63",39916,34967
"39917","Selm",39917,34967
"39918","Sdc4",39918,34967
"39919","Itga7",39919,34969
"39920","scl0002507.1_236",39920,34969
"39921","Camp",39921,34969
"39922","Rpel1",39922,34971
"39923","LOC546840",39923,34972
"39924","Itih4",39924,34974
"39925","Olfr244",39925,34974
"39926","4833418N02Rik",39926,34975
"39927","A930031D07Rik",39927,34975
"39928","1500019G21Rik",39928,34977
"39929","Kcnab2",39929,34977
"39930","A930012N16Rik",39930,34977
"39931","9230106D23Rik",39931,34979
"39932","D1Ertd84e",39932,34980
"39933","Tieg1",39933,34983
"39934","C230094B15Rik",39934,34984
"39935","mt-Tn",39935,34985
"39936","B930008I02Rik",39936,34987
"39937","Gm20548",39937,34989
"39938","LOC330483",39938,34990
"39939","Ugt1a10",39939,34991
"39940","Tmem106a",39940,34995
"39941","LOC102638722",39941,34995
"39942","LOC241593",39942,34997
"39943","E330024J20Rik",39943,34998
"39944","1110001J03Rik",39944,35000
"39945","Exo5",39945,35001
"39946","D8Ertd319e",39946,35002
"39947","Bglap",39947,35003
"39948","Lgr7",39948,35004
"39949","Zim3",39949,35005
"39950","BC003314",39950,35007
"39951","Gm19512",39951,35011
"39952","Smc5l1",39952,35012
"39953","LOC434179",39953,35012
"39954","Rab38",39954,35013
"39955","LOC100047132",39955,35013
"39956","Clic5",39956,35016
"39957","Gm12693",39957,35016
"39958","4933428L01Rik",39958,35019
"39959","Sesn2",39959,35020
"39960","Gm5142",39960,35020
"39961","Gm12169",39961,35021
"39962","AK079263",39962,35022
"39963","LOC387334",39963,35025
"39964","Serpina6",39964,35026
"39965","Tigit",39965,35026
"39966","Zc3h12d",39966,35027
"39967","C1s",39967,35027
"39968","Vmn1r55",39968,35027
"39969","Ptpre",39969,35029
"39970","D18Ertd201e",39970,35029
"39971","Gm6600",39971,35029
"39972","Ighv1-63",39972,35032
"39973","Gm20098",39973,35033
"39974","LOC381019",39974,35034
"39975","EG626367",39975,35035
"39976","Rhou",39976,35035
"39977","LOC100861570",39977,35038
"39978","Lum",39978,35040
"39979","AA517650",39979,35041
"39980","D10Ertd641e",39980,35043
"39981","Mir669m-1",39981,35045
"39982","Echdc2",39982,35045
"39983","9930036E21Rik",39983,35046
"39984","Lrrc22",39984,35048
"39985","Olfr1273-ps",39985,35049
"39986","A630020A06",39986,35049
"39987","2900024O10Rik",39987,35049
"39988","Mir370",39988,35050
"39989","LOC102642974",39989,35050
"39990","Reep1",39990,35051
"39991","Gm26801",39991,35053
"39992","Gm10668",39992,35055
"39993","Rbm43",39993,35056
"39994","Dcir2",39994,35056
"39995","Vmn2r110",39995,35059
"39996","Gm12264",39996,35059
"39997","2610208M17Rik",39997,35061
"39998","Sfpi1",39998,35062
"39999","Gm22717",39999,35062
"40000","Gm1967",40000,35066
"40001","Gm13187",40001,35067
"40002","Trav15-1-dv6-1",40002,35069
"40003","Rps15a-ps4",40003,35071
"40004","8030442B05Rik",40004,35071
"40005","2900064F13Rik",40005,35072
"40006","Gm5126",40006,35073
"40007","Mir133a-2",40007,35074
"40008","Serpina3b",40008,35076
"40009","Atp2a3",40009,35076
"40010","5330439A09Rik",40010,35076
"40011","Aldrl6",40011,35077
"40012","Vmn1r181",40012,35079
"40013","9030625G08Rik",40013,35079
"40014","1700102J08Rik",40014,35080
"40015","Ccl27",40015,35081
"40016","Cyp3a41a",40016,35081
"40017","Gm17768",40017,35083
"40018","Mccc1",40018,35085
"40019","Vwa8",40019,35086
"40020","Gm26598",40020,35087
"40021","LOC432838",40021,35088
"40022","Atp1b2",40022,35091
"40023","Gm19347",40023,35091
"40024","Gins1",40024,35093
"40025","Gm5874",40025,35094
"40026","4930488B22Rik",40026,35095
"40027","Gm17799",40027,35096
"40028","LOC100505096",40028,35097
"40029","Pak1",40029,35097
"40030","Tfr2",40030,35099
"40031","C230034O21Rik",40031,35099
"40032","Nol5a",40032,35099
"40033","Grip1os1",40033,35101
"40034","Gm11175",40034,35103
"40035","9030624L02Rik",40035,35104
"40036","Bhlhb9",40036,35105
"40037","Vmn2r6",40037,35107
"40038","Indo",40038,35108
"40039","C79356",40039,35109
"40040","Pfn2",40040,35110
"40041","Vmn2r71",40041,35110
"40042","Mir3105",40042,35113
"40043","LOC242517",40043,35114
"40044","Ero1lb",40044,35114
"40045","Ackr2",40045,35115
"40046","Cpeb3",40046,35117
"40047","Phex",40047,35121
"40048","Bpnt1",40048,35121
"40049","Spry3",40049,35121
"40050","Kcnj16",40050,35125
"40051","Cxcr4",40051,35125
"40052","2810039F03Rik",40052,35126
"40053","2310009E04Rik",40053,35127
"40054","Nipal2",40054,35127
"40055","Ubxd2",40055,35127
"40056","Cyth4",40056,35127
"40057","Mir10b",40057,35127
"40058","Gm6307",40058,35130
"40059","D10Ucla2",40059,35132
"40060","2900040J22Rik",40060,35134
"40061","Toporsl",40061,35134
"40062","Podxl",40062,35135
"40063","Vmn2r39",40063,35136
"40064","LOC629873",40064,35137
"40065","MGC18837",40065,35138
"40066","Fam111a",40066,35138
"40067","Ryr1",40067,35139
"40068","Fam229b",40068,35139
"40069","Myl2",40069,35141
"40070","4933417E11Rik",40070,35141
"40071","Sox17",40071,35142
"40072","Krtap20-2",40072,35143
"40073","Map3k6",40073,35144
"40074","Cyb561a3",40074,35145
"40075","Gm3500",40075,35146
"40076","Axot",40076,35147
"40077","6430411K18Rik",40077,35148
"40078","Gm24121",40078,35149
"40079","Csta1",40079,35150
"40080","Gm12676",40080,35151
"40081","2310079N02Rik",40081,35153
"40082","Mmp14",40082,35153
"40083","9430067K14Rik",40083,35156
"40084","1110003O08Rik",40084,35158
"40085","1110063G11Rik",40085,35159
"40086","Cnnm2",40086,35161
"40087","Ms4a18",40087,35162
"40088","EG622320",40088,35162
"40089","4930542D17Rik",40089,35166
"40090","Pramef6",40090,35167
"40091","BC048937",40091,35168
"40092","St6galnac1",40092,35170
"40093","LOC628053",40093,35171
"40094","4930455H04Rik",40094,35171
"40095","Gm20516",40095,35172
"40096","2210407G14Rik",40096,35174
"40097","2700070H01Rik",40097,35175
"40098","Gab3",40098,35177
"40099","4930558G05Rik",40099,35178
"40100","BC038925",40100,35178
"40101","p",40101,35179
"40102","D330022H12Rik",40102,35180
"40103","AI847670",40103,35181
"40104","Fahd1",40104,35182
"40105","Gpsm3",40105,35182
"40106","4732433M03",40106,35182
"40107","Arhgap20",40107,35183
"40108","E130218I03Rik",40108,35183
"40109","Tox",40109,35185
"40110","AA986695",40110,35185
"40111","Aqp9",40111,35186
"40112","LOC102636914",40112,35187
"40113","Accsl",40113,35187
"40114","2610018L09Rik",40114,35189
"40115","Igip",40115,35191
"40116","5430430K15Rik",40116,35193
"40117","E230029C05Rik",40117,35193
"40118","Cyp2s1",40118,35193
"40119","Man1c1",40119,35194
"40120","Mir541",40120,35195
"40121","Gm14781",40121,35196
"40122","Cd59b",40122,35196
"40123","Fbxl12os",40123,35196
"40124","Gm19910",40124,35197
"40125","Ndc80",40125,35198
"40126","LOC209387",40126,35199
"40127","Tnfrsf12a",40127,35200
"40128","Mfng",40128,35201
"40129","Ms4a6b",40129,35202
"40130","Mylk",40130,35204
"40131","Vmn2r74",40131,35205
"40132","Gm5930",40132,35206
"40133","Tna",40133,35208
"40134","AU015723",40134,35209
"40135","Mir300",40135,35210
"40136","Pilra",40136,35211
"40137","Gm644",40137,35212
"40138","Ldhd",40138,35213
"40139","Pih1d3",40139,35213
"40140","Smarca5-ps",40140,35214
"40141","3632413B07Rik",40141,35216
"40142","Usp13",40142,35216
"40143","Gm15363",40143,35217
"40144","D7Bwg0826e",40144,35218
"40145","Cystm1",40145,35218
"40146","Gm397",40146,35218
"40147","Fbxo44",40147,35220
"40148","LOC213423",40148,35221
"40149","Gm11944",40149,35221
"40150","2210013K02Rik",40150,35223
"40151","Tnfsf13b",40151,35223
"40152","3110006O06Rik",40152,35225
"40153","Cdkn2b",40153,35228
"40154","Tcf21",40154,35228
"40155","Cd5",40155,35228
"40156","Slc35g1",40156,35229
"40157","EG633640",40157,35231
"40158","H2-Q4",40158,35233
"40159","Tmem46",40159,35233
"40160","LOC240899",40160,35235
"40161","E030006K04Rik",40161,35236
"40162","AA415817",40162,35237
"40163","Them7",40163,35239
"40164","Tbc1d22bos",40164,35239
"40165","Tyki",40165,35242
"40166","Lilrb4",40166,35243
"40167","Gm26010",40167,35243
"40168","Arrb2",40168,35243
"40169","3010033K07Rik",40169,35244
"40170","9330154F10Rik",40170,35246
"40171","Gm19783",40171,35247
"40172","E230026N22Rik",40172,35248
"40173","C030038J10Rik",40173,35251
"40174","Mir100",40174,35251
"40175","A230072C01Rik",40175,35258
"40176","Gad1os",40176,35258
"40177","BC002163",40177,35258
"40178","LOC278676",40178,35259
"40179","LOC100048295",40179,35263
"40180","Sema3d",40180,35264
"40181","D030045P18Rik",40181,35265
"40182","Hspb8",40182,35273
"40183","Vmn1r128",40183,35275
"40184","B230373P09Rik",40184,35277
"40185","4933416A02Rik",40185,35279
"40186","Sostdc1",40186,35281
"40187","Sec6l1",40187,35281
"40188","Cks1brt",40188,35282
"40189","Vmn2r35",40189,35283
"40190","D12Ertd216e",40190,35285
"40191","C85163",40191,35286
"40192","4931403G20Rik",40192,35289
"40193","Vmn2r63",40193,35289
"40194","Nr2f1",40194,35290
"40195","LOC232067",40195,35291
"40196","1810007C17Rik",40196,35292
"40197","C80763",40197,35293
"40198","Aim2",40198,35294
"40199","E330023O18",40199,35295
"40200","Mx1",40200,35297
"40201","D030011N01Rik",40201,35297
"40202","Ngfrap1",40202,35297
"40203","2410018I08Rik",40203,35298
"40204","Gm3250",40204,35298
"40205","Ifrg15",40205,35298
"40206","Pard6g",40206,35299
"40207","Mir344f",40207,35299
"40208","9430012M22Rik",40208,35300
"40209","6330503C03Rik",40209,35301
"40210","AI747699",40210,35302
"40211","LOC100041932",40211,35304
"40212","1700071K01Rik",40212,35305
"40213","8030497O21Rik",40213,35306
"40214","Nutm1",40214,35306
"40215","Sart2",40215,35307
"40216","Uqcc2",40216,35311
"40217","Zec",40217,35311
"40218","Gm4850",40218,35312
"40219","AB010352",40219,35318
"40220","2310061A09Rik",40220,35319
"40221","Nr4a2",40221,35319
"40222","AI839979",40222,35320
"40223","1700126H18Rik",40223,35321
"40224","Fcrla",40224,35324
"40225","Mir193b",40225,35330
"40226","Nron",40226,35331
"40227","4921511I17Rik",40227,35331
"40228","Ccdc71l",40228,35333
"40229","Dyt1",40229,35333
"40230","Armc3",40230,35333
"40231","Zfp449",40231,35336
"40232","BC042727",40232,35336
"40233","Galnt12",40233,35339
"40234","Eif3s6ip",40234,35340
"40235","1110014K05Rik",40235,35342
"40236","4930412F09Rik",40236,35342
"40237","Gm20110",40237,35343
"40238","Negr1",40238,35344
"40239","Gm20515",40239,35344
"40240","Arhgap4",40240,35348
"40241","2410015B03Rik",40241,35349
"40242","4933439N14Rik",40242,35352
"40243","4833432M17Rik",40243,35354
"40244","Mir5123",40244,35356
"40245","Pik3ip1",40245,35357
"40246","4933407G14Rik",40246,35358
"40247","Mir301",40247,35359
"40248","4933406C10Rik",40248,35359
"40249","Gm8212",40249,35360
"40250","Edn1",40250,35362
"40251","LOC102636518",40251,35362
"40252","Rhox2d",40252,35364
"40253","Gm2800",40253,35365
"40254","Gm10319",40254,35365
"40255","Bora",40255,35366
"40256","EG545925",40256,35372
"40257","Olfr764",40257,35373
"40258","Ddah1",40258,35376
"40259","Sprrl5",40259,35376
"40260","Arhgap24",40260,35376
"40261","4930453O03Rik",40261,35377
"40262","D1Ertd705e",40262,35379
"40263","n-R5s71",40263,35381
"40264","4930442H23Rik",40264,35381
"40265","n-R5s127",40265,35382
"40266","AI428898",40266,35383
"40267","4430402I18Rik",40267,35384
"40268","Glipr2",40268,35385
"40269","Mertk",40269,35385
"40270","A930028O11Rik",40270,35387
"40271","4732419C18Rik",40271,35387
"40272","Gstt2",40272,35389
"40273","LOC243376",40273,35394
"40274","Mapkapk3",40274,35396
"40275","2310057B04Rik",40275,35397
"40276","Mmp23",40276,35397
"40277","Tcirg1",40277,35398
"40278","5330411O13Rik",40278,35400
"40279","Gm7444",40279,35401
"40280","Tspan17",40280,35401
"40281","Asic2",40281,35405
"40282","Slc25a19",40282,35406
"40283","Eno3",40283,35407
"40284","Env",40284,35409
"40285","Redrum",40285,35409
"40286","Trit1",40286,35413
"40287","Clec4e",40287,35413
"40288","Sctr",40288,35414
"40289","P2rx5",40289,35415
"40290","Btbd12",40290,35415
"40291","Gm15067",40291,35415
"40292","4933406J09Rik",40292,35417
"40293","BE949265",40293,35417
"40294","2310008M10Rik",40294,35420
"40295","A930006D11",40295,35421
"40296","LOC100047427",40296,35422
"40297","4933411E06Rik",40297,35423
"40298","E430016F16Rik",40298,35425
"40299","4930583C14Rik",40299,35430
"40300","9430091E24Rik",40300,35430
"40301","Camk2n1",40301,35434
"40302","Nalp1",40302,35435
"40303","D11Lgp2e",40303,35436
"40304","C920006O11Rik",40304,35436
"40305","2600001M11Rik",40305,35436
"40306","Ppnr",40306,35438
"40307","Gm4788",40307,35439
"40308","LOC102631744",40308,35439
"40309","E430004F17Rik",40309,35441
"40310","AI464131",40310,35442
"40311","9430076G02Rik",40311,35442
"40312","Hvcn1",40312,35443
"40313","Stmn2",40313,35445
"40314","Zfp385",40314,35446
"40315","LOC435285",40315,35447
"40316","2700087H15Rik",40316,35447
"40317","Gm7145",40317,35451
"40318","2810047C21Rik1",40318,35452
"40319","Immp2l",40319,35453
"40320","Cyp4a12",40320,35454
"40321","B430219N15Rik",40321,35457
"40322","Tmod1",40322,35458
"40323","LOC628586",40323,35458
"40324","6620401K05Rik",40324,35459
"40325","Gm4278",40325,35461
"40326","Map7d2",40326,35461
"40327","D13Wsu64e",40327,35462
"40328","C78878",40328,35464
"40329","Bex1",40329,35464
"40330","Krt1-4",40330,35466
"40331","Tgn",40331,35468
"40332","Foxc1",40332,35471
"40333","Vmn1r53",40333,35471
"40334","1810007D17Rik",40334,35471
"40335","Aldh3b2",40335,35473
"40336","Mir669a-2",40336,35475
"40337","AF233884",40337,35477
"40338","Adamts19",40338,35478
"40339","C630028F04Rik",40339,35478
"40340","Plxdc1",40340,35478
"40341","Cnbp1",40341,35480
"40342","Gm2762",40342,35481
"40343","Gm22069",40343,35482
"40344","AU014965",40344,35483
"40345","Gm26879",40345,35484
"40346","Kng1",40346,35484
"40347","Mroh2a",40347,35486
"40348","4930432J16Rik",40348,35486
"40349","Dnah7b",40349,35486
"40350","Zfh4",40350,35488
"40351","6530421E24Rik",40351,35488
"40352","LOC100048169",40352,35489
"40353","Mir204",40353,35489
"40354","Renbp",40354,35490
"40355","Mir98",40355,35490
"40356","LOC100862208",40356,35491
"40357","LOC434881",40357,35492
"40358","Krt7",40358,35492
"40359","Rnase2b",40359,35493
"40360","Pkhd1l1",40360,35493
"40361","Gm16505",40361,35493
"40362","5430416N02Rik",40362,35496
"40363","Stard10",40363,35500
"40364","EG545417",40364,35504
"40365","AU041133",40365,35506
"40366","4930473H19Rik",40366,35506
"40367","Lhfp",40367,35506
"40368","Il2rb",40368,35507
"40369","Smim4",40369,35508
"40370","Snta1",40370,35509
"40371","4933433G15Rik",40371,35510
"40372","Ptch2",40372,35511
"40373","Cd22",40373,35512
"40374","Sema4d",40374,35514
"40375","Gm23344",40375,35516
"40376","Ugt8",40376,35517
"40377","Vmn1r33",40377,35517
"40378","Clmn",40378,35520
"40379","4930535B03Rik",40379,35523
"40380","Gm23794",40380,35525
"40381","Bcat2",40381,35526
"40382","A530089A20Rik",40382,35529
"40383","D13Ertd94e",40383,35531
"40384","Rtn4ip1",40384,35531
"40385","Rnuxa",40385,35535
"40386","1110002N22Rik",40386,35535
"40387","Oprs1",40387,35535
"40388","Cep83",40388,35536
"40389","9230112J07Rik",40389,35538
"40390","D12Wsu95e",40390,35539
"40391","Vmn2r72-ps",40391,35541
"40392","9430011C21Rik",40392,35542
"40393","Tmem194b",40393,35542
"40394","Cyp2b10",40394,35543
"40395","Rmdn3",40395,35544
"40396","LOC211660",40396,35549
"40397","Plp1",40397,35550
"40398","Mir344b",40398,35551
"40399","Tmsb10",40399,35552
"40400","BB144871",40400,35553
"40401","5430427M07Rik",40401,35554
"40402","Igkv4-86",40402,35559
"40403","6330403K07Rik",40403,35559
"40404","Stk30",40404,35560
"40405","Flrt3",40405,35560
"40406","4931419P11Rik",40406,35561
"40407","Inpp5d",40407,35561
"40408","Socs2",40408,35563
"40409","Acyp2",40409,35563
"40410","Mir5104",40410,35564
"40411","D030059C06Rik",40411,35566
"40412","LOC102640192",40412,35567
"40413","Cpe",40413,35568
"40414","Gm8578",40414,35568
"40415","Zfp947",40415,35569
"40416","Vwf",40416,35573
"40417","LOC100504941",40417,35574
"40418","BC025816",40418,35576
"40419","Gm8709",40419,35576
"40420","A330041C17Rik",40420,35581
"40421","0610005K03Rik",40421,35582
"40422","Gm5553",40422,35583
"40423","Sulf1",40423,35584
"40424","C130057E09Rik",40424,35586
"40425","Rergl",40425,35588
"40426","Clm6",40426,35588
"40427","Map3k8",40427,35591
"40428","Heph",40428,35591
"40429","Chil1",40429,35593
"40430","D2Ertd48e",40430,35596
"40431","Vmn1r176",40431,35597
"40432","2310043O21Rik",40432,35597
"40433","Mrpl20",40433,35599
"40434","Ccdc17",40434,35599
"40435","Suco",40435,35600
"40436","Aldh1l1",40436,35601
"40437","Gm16340",40437,35604
"40438","1700007G11Rik",40438,35605
"40439","Sntn",40439,35608
"40440","Gm23058",40440,35609
"40441","Gm15506",40441,35610
"40442","Gstm7",40442,35615
"40443","4931403F16Rik",40443,35616
"40444","Vmn1r47",40444,35617
"40445","6330414G21Rik",40445,35618
"40446","Apoo",40446,35620
"40447","Ppbp",40447,35624
"40448","Oaz3",40448,35625
"40449","Tekt1",40449,35626
"40450","Gm19619",40450,35626
"40451","E330039K12Rik",40451,35627
"40452","Gm11472",40452,35631
"40453","Sfrs1",40453,35631
"40454","Slc25a1",40454,35632
"40455","0610027B03Rik",40455,35634
"40456","Mir218-1",40456,35634
"40457","LOC244556",40457,35638
"40458","Mylpf",40458,35642
"40459","LOC639396",40459,35645
"40460","Pcolce",40460,35645
"40461","5730437N04Rik",40461,35648
"40462","Gm2721",40462,35650
"40463","Mir216a",40463,35650
"40464","Akip1",40464,35650
"40465","LOC100861596",40465,35651
"40466","3110004H13Rik",40466,35652
"40467","LOC102641310",40467,35654
"40468","4921507H08Rik",40468,35656
"40469","Gdpd1",40469,35656
"40470","4930459L07Rik",40470,35660
"40471","4930406D18Rik",40471,35661
"40472","Apobec2",40472,35661
"40473","4933424C09Rik",40473,35661
"40474","Sdc3",40474,35662
"40475","Pcyt2",40475,35663
"40476","4933430F08Rik",40476,35663
"40477","Zfp389",40477,35665
"40478","0710001D07Rik",40478,35665
"40479","Vmn2r86",40479,35665
"40480","LOC234374",40480,35666
"40481","BC040823",40481,35667
"40482","Pdk2",40482,35668
"40483","Psmb8",40483,35668
"40484","Htra4",40484,35669
"40485","6430595O10Rik",40485,35669
"40486","A430104N18Rik",40486,35669
"40487","Fam55b",40487,35670
"40488","Penk",40488,35671
"40489","Ccdc2",40489,35672
"40490","4631402N15Rik",40490,35674
"40491","4933433G08Rik",40491,35674
"40492","Gm17776",40492,35674
"40493","Sephs2",40493,35675
"40494","Slc13a4",40494,35677
"40495","Cdk19os",40495,35677
"40496","1700123O21Rik",40496,35680
"40497","Acacb",40497,35681
"40498","Hnrpl",40498,35684
"40499","Itgal",40499,35686
"40500","4732472I07Rik",40500,35687
"40501","Tnnt1",40501,35689
"40502","A830039H05Rik",40502,35692
"40503","Eno2",40503,35692
"40504","Gm19484",40504,35693
"40505","Gm22573",40505,35694
"40506","Zbtbd6",40506,35695
"40507","Gm23941",40507,35697
"40508","Snord52",40508,35699
"40509","Edg5",40509,35700
"40510","Rfpl4b",40510,35700
"40511","C430014D17Rik",40511,35702
"40512","Ptges3l",40512,35703
"40513","Pth1r",40513,35704
"40514","Sprrl1",40514,35706
"40515","2310066E14Rik",40515,35706
"40516","AU023762",40516,35707
"40517","Gpr137b",40517,35707
"40518","1500017E21Rik",40518,35708
"40519","A330084C13Rik",40519,35708
"40520","4930534H18Rik",40520,35709
"40521","LOC100505265",40521,35711
"40522","Dlat",40522,35711
"40523","4931432E15Rik",40523,35712
"40524","Gm26121",40524,35713
"40525","LOC102638775",40525,35716
"40526","M1ap",40526,35716
"40527","4930511J11Rik",40527,35717
"40528","Tlcd2",40528,35718
"40529","A930036I15Rik",40529,35718
"40530","DXErtd223e",40530,35720
"40531","Zfp493",40531,35722
"40532","Mir196a-2",40532,35724
"40533","Pacrg",40533,35724
"40534","Gm26122",40534,35726
"40535","H60a",40535,35731
"40536","Bcl2l10",40536,35733
"40537","Gpr24",40537,35734
"40538","LOC234081",40538,35735
"40539","Dlg7",40539,35737
"40540","LOC100048461",40540,35738
"40541","1110014L15Rik",40541,35740
"40542","4933408N02Rik",40542,35743
"40543","Tuft1",40543,35745
"40544","Dfna5",40544,35749
"40545","Gm8801",40545,35751
"40546","4930485G23Rik",40546,35751
"40547","Sec5l1",40547,35756
"40548","Dhcr7",40548,35757
"40549","1200003C05Rik",40549,35758
"40550","Col4a1",40550,35758
"40551","Tph2",40551,35759
"40552","AJ430384",40552,35760
"40553","Mcpt-ps1",40553,35761
"40554","2900073C17Rik",40554,35763
"40555","Mir466b-2",40555,35764
"40556","9530048J24Rik",40556,35768
"40557","Ccl17",40557,35771
"40558","Il15",40558,35771
"40559","Gstm5",40559,35772
"40560","Gm17677",40560,35773
