"","Gene","metaRanking","RP"
"17617","3526401B18Rik",17617,17567
"17618","2010107H07Rik",17618,17568
"17619","Tead1",17619,17568
"17620","Rag1",17620,17569
"17621","6030470M02Rik",17621,17570
"17622","Psd3",17622,17570
"17623","Col7a1",17623,17571
"17624","Hba-a2",17624,17571
"17625","9530048I18Rik",17625,17571
"17626","3830431G21Rik",17626,17573
"17627","Olfr986",17627,17573
"17628","A430093B03Rik",17628,17574
"17629","Sprr2i",17629,17575
"17630","D930032P07Rik",17630,17576
"17631","Olfr455",17631,17577
"17632","Ccdc6",17632,17578
"17633","1110032F04Rik",17633,17578
"17634","LOC384593",17634,17579
"17635","Kcnh8",17635,17580
"17636","Yars",17636,17580
"17637","Olfr1147-ps1",17637,17581
"17638","Vwa5b2",17638,17582
"17639","Dnlz",17639,17583
"17640","Atad1",17640,17586
"17641","Ube2j1",17641,17586
"17642","Pus7",17642,17586
"17643","EG329521",17643,17587
"17644","Sec24b",17644,17588
"17645","Stat5b",17645,17590
"17646","Zfp14",17646,17592
"17647","Gm5177",17647,17592
"17648","0610010O12Rik",17648,17592
"17649","Nrg2",17649,17593
"17650","Defb37",17650,17593
"17651","Ccdc114",17651,17593
"17652","Scn5a",17652,17593
"17653","Olfr799",17653,17593
"17654","Gtpbp1",17654,17593
"17655","Gm10683",17655,17594
"17656","Vti1b",17656,17595
"17657","LOC100504608",17657,17596
"17658","Htr2a",17658,17596
"17659","2610034M16Rik",17659,17598
"17660","Pom121",17660,17598
"17661","Rgl3",17661,17598
"17662","Kremen2",17662,17599
"17663","D330004O07Rik",17663,17599
"17664","Zmpste24",17664,17600
"17665","Efcab8",17665,17600
"17666","Rock2",17666,17601
"17667","Pkd2",17667,17603
"17668","Ppp4r1",17668,17603
"17669","Gm10306",17669,17605
"17670","Snx1",17670,17605
"17671","Crbn",17671,17605
"17672","Cradd",17672,17606
"17673","Dalrd3",17673,17606
"17674","Asb8",17674,17607
"17675","Gon4l",17675,17607
"17676","Gm6557",17676,17607
"17677","R3hcc1l",17677,17608
"17678","Adh6a",17678,17609
"17679","Pgam5",17679,17609
"17680","AI646519",17680,17609
"17681","1700066M21Rik",17681,17609
"17682","Dhdds",17682,17610
"17683","Slco6c1",17683,17611
"17684","LOC100047402",17684,17611
"17685","Zfp473",17685,17611
"17686","Abca16",17686,17611
"17687","Kprp",17687,17612
"17688","Galnt13",17688,17614
"17689","Mrpl9",17689,17615
"17690","Olfr1276",17690,17616
"17691","LOC195418",17691,17618
"17692","Psma6",17692,17619
"17693","Gm19590",17693,17620
"17694","EG432743",17694,17621
"17695","Mab21l1",17695,17621
"17696","H2afy3",17696,17623
"17697","Gls2",17697,17623
"17698","Med12",17698,17623
"17699","Cd44",17699,17624
"17700","Gm13845",17700,17624
"17701","Naa40",17701,17625
"17702","Prkcbp1",17702,17626
"17703","LOC434635",17703,17628
"17704","D3Ertd250e",17704,17629
"17705","A630001O12Rik",17705,17630
"17706","Tspan13",17706,17631
"17707","Ldoc1",17707,17631
"17708","D630028G08Rik",17708,17632
"17709","I830134H01Rik",17709,17632
"17710","4930415L06Rik",17710,17632
"17711","Cwf19l2",17711,17634
"17712","Tnpo3",17712,17634
"17713","scl0003886.1_50",17713,17634
"17714","Ly6g6f",17714,17634
"17715","Xpnpep1",17715,17635
"17716","Spaca5",17716,17636
"17717","Gm23347",17717,17636
"17718","Ihh",17718,17637
"17719","P2ry2",17719,17638
"17720","Syt8",17720,17639
"17721","Tecpr2",17721,17641
"17722","Tfcp2",17722,17641
"17723","D830046C22Rik",17723,17641
"17724","Arhgap17",17724,17642
"17725","Dexi",17725,17643
"17726","0610010K14Rik",17726,17644
"17727","Gm9973",17727,17644
"17728","6030405A18Rik",17728,17646
"17729","V1rh16",17729,17646
"17730","9930024G20Rik",17730,17646
"17731","Det1",17731,17647
"17732","Ncr3-ps",17732,17647
"17733","Utrn",17733,17648
"17734","Zbtb40",17734,17648
"17735","Wdr5",17735,17648
"17736","Asb18",17736,17650
"17737","2210016L21Rik",17737,17650
"17738","Centg1",17738,17651
"17739","D2Bwg1335e",17739,17652
"17740","Fbxw9",17740,17653
"17741","LOC383605",17741,17654
"17742","Bax",17742,17654
"17743","Strc",17743,17654
"17744","Gm6747",17744,17655
"17745","Nlrx1",17745,17657
"17746","Setd3",17746,17659
"17747","Farsb",17747,17660
"17748","9630036I10Rik",17748,17660
"17749","Smad3",17749,17661
"17750","Zfp371",17750,17662
"17751","9130011J15Rik",17751,17663
"17752","Ghrl",17752,17664
"17753","Mrpl11",17753,17664
"17754","LOC100047009",17754,17664
"17755","Olfr20",17755,17665
"17756","C030002B11Rik",17756,17666
"17757","Gm6134",17757,17667
"17758","Sept11",17758,17668
"17759","D630032N06Rik",17759,17670
"17760","LOC100047863",17760,17671
"17761","Dlx6",17761,17671
"17762","Snhg10",17762,17673
"17763","Slc5a12",17763,17673
"17764","Lce3d",17764,17674
"17765","Slc26a4",17765,17674
"17766","Tas2r130",17766,17674
"17767","Mettl17",17767,17675
"17768","Gm62",17768,17676
"17769","Armcx3",17769,17677
"17770","4921511H03Rik",17770,17677
"17771","Gm25296",17771,17677
"17772","LOC100048280",17772,17678
"17773","Jak1",17773,17680
"17774","Rpa1",17774,17680
"17775","Gm5429",17775,17681
"17776","Tbc1d22b",17776,17681
"17777","Agap1",17777,17682
"17778","Zfp628",17778,17682
"17779","Gm10863",17779,17682
"17780","LOC381000",17780,17682
"17781","Fam168b",17781,17683
"17782","Rabif",17782,17683
"17783","LOC225897",17783,17683
"17784","Phyhip",17784,17684
"17785","Gm25812",17785,17685
"17786","Zfp428",17786,17685
"17787","Ap2s1",17787,17686
"17788","Socs7",17788,17686
"17789","BC030335",17789,17687
"17790","Olfr510",17790,17687
"17791","Mdm2",17791,17689
"17792","Rell1",17792,17689
"17793","Etsrp71",17793,17690
"17794","Gm831",17794,17690
"17795","Gm10778",17795,17690
"17796","Klhl15",17796,17690
"17797","LOC628416",17797,17690
"17798","Olfr906",17798,17691
"17799","Gm10386",17799,17691
"17800","Cdc14a",17800,17691
"17801","Med28",17801,17693
"17802","Mroh7",17802,17693
"17803","Vimp",17803,17693
"17804","Gnpnat1",17804,17693
"17805","1100001F19Rik",17805,17694
"17806","Gm25060",17806,17695
"17807","Cfl1",17807,17697
"17808","8430410K20Rik",17808,17697
"17809","Shd",17809,17697
"17810","Gm10565",17810,17697
"17811","2310005E17Rik",17811,17698
"17812","Capn10",17812,17699
"17813","LOC100048221",17813,17699
"17814","0710001E13Rik",17814,17701
"17815","BC021785",17815,17702
"17816","Nkx2-1",17816,17703
"17817","LOC219145",17817,17703
"17818","Npffr1",17818,17703
"17819","Il3",17819,17703
"17820","Strip1",17820,17705
"17821","LOC100046056",17821,17705
"17822","Khdc1c",17822,17705
"17823","Slc25a28",17823,17705
"17824","Strn3",17824,17707
"17825","Pbx1",17825,17707
"17826","Stard3",17826,17708
"17827","Slurp1",17827,17708
"17828","5730577I03Rik",17828,17708
"17829","6330581N18Rik",17829,17709
"17830","B230322F03Rik",17830,17710
"17831","Manbal",17831,17711
"17832","E330014F24Rik",17832,17712
"17833","Wdr88",17833,17712
"17834","Gm11426",17834,17713
"17835","Sycp2",17835,17713
"17836","Itgb3bp",17836,17713
"17837","Klc4",17837,17714
"17838","BC026657",17838,17714
"17839","Fam131b",17839,17714
"17840","A430037M23Rik",17840,17715
"17841","Rxfp3",17841,17716
"17842","Alx3",17842,17717
"17843","Degs1",17843,17717
"17844","Rpf1",17844,17719
"17845","B430004P05Rik",17845,17720
"17846","A430005L14Rik",17846,17720
"17847","scl0002275.1_1",17847,17721
"17848","Tmem126b",17848,17721
"17849","Rabl5",17849,17722
"17850","D430030C18Rik",17850,17725
"17851","Mrps12",17851,17726
"17852","Slc35a4",17852,17727
"17853","Nckap1",17853,17727
"17854","LOC277856",17854,17727
"17855","LOC626904",17855,17731
"17856","Snapc1",17856,17731
"17857","LOC383577",17857,17732
"17858","Slc12a5",17858,17734
"17859","Olfr1355",17859,17734
"17860","Mfsd5",17860,17735
"17861","Stx16",17861,17735
"17862","Gpr126",17862,17735
"17863","Eif2ak3",17863,17737
"17864","Ech1",17864,17737
"17865","Snx9",17865,17737
"17866","Ccar2",17866,17738
"17867","Igfn1",17867,17740
"17868","Zfp617",17868,17740
"17869","Gm5860",17869,17740
"17870","Sycn",17870,17741
"17871","V1rc14",17871,17741
"17872","Sf3b4",17872,17742
"17873","Uncx",17873,17743
"17874","4933416I08Rik",17874,17744
"17875","Tdp2",17875,17744
"17876","1700064M15Rik",17876,17744
"17877","Gm14613",17877,17745
"17878","Ankrd36",17878,17746
"17879","Drd3",17879,17746
"17880","Pex12",17880,17747
"17881","Gdap2",17881,17747
"17882","Gm25515",17882,17747
"17883","B430005K18Rik",17883,17749
"17884","Map3k9",17884,17750
"17885","Pgpep1",17885,17750
"17886","1110012F10Rik",17886,17750
"17887","1700052K11Rik",17887,17752
"17888","Alox8",17888,17752
"17889","LOC330052",17889,17753
"17890","Heatr5b",17890,17753
"17891","Ndufv2",17891,17754
"17892","scl0002602.1_34",17892,17755
"17893","Nckipsd",17893,17755
"17894","BC051628",17894,17757
"17895","Pth2",17895,17757
"17896","Slc6a16",17896,17758
"17897","Als2cl",17897,17759
"17898","Mnat1",17898,17759
"17899","E030013I19Rik",17899,17759
"17900","C130032M10Rik",17900,17760
"17901","Glyatl3",17901,17760
"17902","Tyro3",17902,17760
"17903","Gm25581",17903,17762
"17904","AI747448",17904,17762
"17905","EG330513",17905,17762
"17906","Tpst2",17906,17763
"17907","LOC225594",17907,17763
"17908","2900026A02Rik",17908,17764
"17909","4932414N04Rik",17909,17765
"17910","LOC102633151",17910,17767
"17911","AY074887",17911,17768
"17912","Slx4",17912,17769
"17913","4930564D15Rik",17913,17770
"17914","4930412D23Rik",17914,17771
"17915","D130067N01Rik",17915,17772
"17916","Gm9997",17916,17772
"17917","Vav3",17917,17774
"17918","Gm4993",17918,17774
"17919","Pramel1",17919,17774
"17920","Olfr597",17920,17775
"17921","Olfr1126",17921,17775
"17922","Gm10244",17922,17776
"17923","Olfr728",17923,17777
"17924","Pigc",17924,17778
"17925","A330086O21Rik",17925,17779
"17926","Paip2b",17926,17780
"17927","LOC383698",17927,17780
"17928","Nup153",17928,17781
"17929","A730036I17Rik",17929,17782
"17930","Spata31d1a",17930,17782
"17931","Farp2",17931,17784
"17932","Tmco7",17932,17784
"17933","LOC244710",17933,17784
"17934","Snx14",17934,17785
"17935","Olfr649",17935,17785
"17936","Ddx31",17936,17786
"17937","Padi2",17937,17787
"17938","Tnn",17938,17788
"17939","4930557A04Rik",17939,17788
"17940","Aox2",17940,17788
"17941","Lhfpl1",17941,17788
"17942","LOC102640773",17942,17789
"17943","LOC102639847",17943,17791
"17944","Ces2h",17944,17792
"17945","Satb2",17945,17792
"17946","Slc7a15",17946,17793
"17947","Efcc1",17947,17794
"17948","Htra2",17948,17794
"17949","Xylt2",17949,17794
"17950","Sun2",17950,17794
"17951","LOC100861795",17951,17794
"17952","Slc30a8",17952,17794
"17953","Tsen2",17953,17795
"17954","E130119H09Rik",17954,17795
"17955","4932418E24Rik",17955,17795
"17956","Psmf1",17956,17795
"17957","Olfr849",17957,17796
"17958","Zscan20",17958,17796
"17959","Mtmr7",17959,17797
"17960","4930591A17Rik",17960,17797
"17961","Hivep1",17961,17798
"17962","Nfx1",17962,17798
"17963","Asap3",17963,17798
"17964","LOC381387",17964,17799
"17965","Cenpt",17965,17800
"17966","Ccdc36",17966,17801
"17967","4930548F15Rik",17967,17802
"17968","Gm9823",17968,17804
"17969","1700111I05Rik",17969,17805
"17970","4732471J01Rik",17970,17805
"17971","Ndufa2",17971,17806
"17972","Bola1",17972,17806
"17973","Zfp81",17973,17807
"17974","Sin3a",17974,17807
"17975","LOC100045737",17975,17807
"17976","Olfr613",17976,17807
"17977","Gyg",17977,17807
"17978","Mtch2",17978,17807
"17979","Olfr699",17979,17808
"17980","4930503H13Rik",17980,17808
"17981","L3mbtl2",17981,17809
"17982","Olfr998",17982,17809
"17983","C130085D15Rik",17983,17810
"17984","6330575B07Rik",17984,17811
"17985","1700013G23Rik",17985,17812
"17986","Defb1",17986,17814
"17987","B930075F07",17987,17817
"17988","Olfr572",17988,17820
"17989","V1ri7",17989,17820
"17990","Itlnb",17990,17822
"17991","LOC381498",17991,17823
"17992","Ormdl3",17992,17824
"17993","Kbtbd4",17993,17824
"17994","Il17c",17994,17825
"17995","2610002J02Rik",17995,17826
"17996","Cd276",17996,17827
"17997","Nrxn2",17997,17827
"17998","E230022H04Rik",17998,17827
"17999","Vmn1r189",17999,17830
"18000","4930453L07Rik",18000,17830
"18001","Olfr747",18001,17830
"18002","Gm9934",18002,17833
"18003","Doc2g",18003,17835
"18004","Gm9372",18004,17835
"18005","Olfr900",18005,17836
"18006","LOC381738",18006,17836
"18007","C430014K11Rik",18007,17838
"18008","Rpl14",18008,17838
"18009","Mfrp",18009,17838
"18010","Amot",18010,17838
"18011","scl0002791.1_134",18011,17842
"18012","5930403L14Rik",18012,17842
"18013","Sclt1",18013,17843
"18014","A730005H01Rik",18014,17843
"18015","Foxn3",18015,17844
"18016","Ybx3",18016,17844
"18017","Cux2",18017,17844
"18018","Kcp",18018,17846
"18019","A230057D06Rik",18019,17846
"18020","AB112350",18020,17847
"18021","Olfr715",18021,17847
"18022","B230215E14Rik",18022,17848
"18023","BC017158",18023,17848
"18024","Gm16982",18024,17849
"18025","Rnf224",18025,17850
"18026","Zfp295",18026,17851
"18027","A130014H13Rik",18027,17851
"18028","Gdap1l1",18028,17852
"18029","Mrgprb3",18029,17853
"18030","Dnhd1",18030,17853
"18031","6530401L14Rik",18031,17854
"18032","Pbx4",18032,17854
"18033","Gm19854",18033,17855
"18034","Psg18",18034,17856
"18035","Spata16",18035,17856
"18036","Npc1l1",18036,17857
"18037","Rps19-ps13",18037,17857
"18038","A130015P11Rik",18038,17858
"18039","Atp6v1c1",18039,17859
"18040","Trpc6",18040,17859
"18041","E430021P16Rik",18041,17861
"18042","Akap8l",18042,17861
"18043","2810032E02Rik",18043,17862
"18044","2310061F22Rik",18044,17862
"18045","2810405J23Rik",18045,17863
"18046","Fut8",18046,17864
"18047","4930507D05Rik",18047,17864
"18048","5730405O15Rik",18048,17865
"18049","3110023G01Rik",18049,17866
"18050","Mat2b",18050,17866
"18051","Gm5092",18051,17866
"18052","Vps9d1",18052,17866
"18053","1200016B10Rik",18053,17867
"18054","Klhdc8b",18054,17868
"18055","0610012D14Rik",18055,17868
"18056","E030003O11Rik",18056,17869
"18057","Lrrc8b",18057,17870
"18058","Gm10372",18058,17871
"18059","Dyrk4",18059,17872
"18060","LOC385461",18060,17873
"18061","Tnfrsf10b",18061,17874
"18062","Srrt",18062,17874
"18063","LOC381627",18063,17875
"18064","Kcnj5",18064,17876
"18065","2010111I01Rik",18065,17876
"18066","5730494J16Rik",18066,17876
"18067","Gcm1",18067,17877
"18068","Olfr1325",18068,17877
"18069","LOC100045439",18069,17878
"18070","Zbtb22",18070,17878
"18071","Traf7",18071,17879
"18072","Cryaa",18072,17880
"18073","Hapln1",18073,17880
"18074","Spata5",18074,17880
"18075","G630018N14Rik",18075,17881
"18076","Syt15",18076,17882
"18077","Lama3",18077,17882
"18078","Npffr2",18078,17883
"18079","Gm25023",18079,17884
"18080","Gm8213",18080,17887
"18081","Elof1",18081,17888
"18082","Bin1",18082,17888
"18083","LOC245600",18083,17888
"18084","Amac1",18084,17888
"18085","Tgm6",18085,17888
"18086","Ttc3",18086,17889
"18087","Dscaml1",18087,17889
"18088","Tmem63a",18088,17889
"18089","Ropn1",18089,17890
"18090","Kcnh6",18090,17891
"18091","2900058M19Rik",18091,17891
"18092","Mus81",18092,17891
"18093","LOC382050",18093,17892
"18094","Scamp4",18094,17894
"18095","BC106179",18095,17897
"18096","Kcnh5",18096,17897
"18097","Slc25a41",18097,17897
"18098","Kmt2d",18098,17898
"18099","Gm9078",18099,17898
"18100","Krt27",18100,17901
"18101","LOC672329",18101,17901
"18102","4922505E12Rik",18102,17902
"18103","Gm6783",18103,17902
"18104","Gnl2",18104,17903
"18105","Sgsm3",18105,17903
"18106","Msn",18106,17903
"18107","Cyp2c67",18107,17903
"18108","Gm11714",18108,17903
"18109","Olfr1186",18109,17904
"18110","Olfr430",18110,17904
"18111","Eif2c1",18111,17905
"18112","Gm5115",18112,17905
"18113","Pigs",18113,17905
"18114","4930562C15Rik",18114,17906
"18115","5730521N16Rik",18115,17907
"18116","Them5",18116,17907
"18117","Umod",18117,17908
"18118","Ncl",18118,17908
"18119","Gm25164",18119,17911
"18120","Mier3",18120,17911
"18121","1700026J04Rik",18121,17912
"18122","Stx17",18122,17912
"18123","Btbd9",18123,17913
"18124","Mrgprb5",18124,17913
"18125","Gm22245",18125,17914
"18126","Chrna3",18126,17914
"18127","LOC630408",18127,17915
"18128","N28178",18128,17915
"18129","Taf1b",18129,17916
"18130","Gm15910",18130,17917
"18131","Bpil2",18131,17917
"18132","Gm9932",18132,17919
"18133","Ccdc94",18133,17919
"18134","Cdh3",18134,17921
"18135","Bop1",18135,17921
"18136","Actr1b",18136,17923
"18137","LOC381889",18137,17923
"18138","scl0002223.1_98",18138,17924
"18139","Gm3898",18139,17926
"18140","Ttll3",18140,17926
"18141","C130022E19Rik",18141,17927
"18142","Gm19451",18142,17928
"18143","Trappc4",18143,17929
"18144","Gm23738",18144,17930
"18145","Cts8",18145,17930
"18146","LOC434019",18146,17930
"18147","Rnpc3",18147,17931
"18148","Rpl34-ps1",18148,17932
"18149","Taf1a",18149,17932
"18150","Ivl",18150,17932
"18151","Taz",18151,17933
"18152","Zcchc4",18152,17934
"18153","2610528M18Rik",18153,17934
"18154","1110049F12Rik",18154,17934
"18155","Olfr1440",18155,17934
"18156","Txn2",18156,17934
"18157","LOC380707",18157,17934
"18158","4932409F11Rik",18158,17935
"18159","2510049I19Rik",18159,17937
"18160","Gm23518",18160,17938
"18161","4921510H08Rik",18161,17939
"18162","Gm10277",18162,17939
"18163","Asb6",18163,17939
"18164","LOC100861793",18164,17939
"18165","Sh3rf1",18165,17941
"18166","A930029N17Rik",18166,17943
"18167","Ly6c2",18167,17944
"18168","Diexf",18168,17944
"18169","EG434510",18169,17946
"18170","5830406C17Rik",18170,17946
"18171","C4bp",18171,17946
"18172","Tars2",18172,17947
"18173","Gm7977",18173,17947
"18174","Madh1",18174,17949
"18175","Bri3",18175,17949
"18176","Med11",18176,17950
"18177","scl0003985.1_232",18177,17952
"18178","Hrg",18178,17953
"18179","L3mbtl4",18179,17953
"18180","Zfp219",18180,17953
"18181","Olfr282",18181,17953
"18182","E330027P06Rik",18182,17953
"18183","Olfr623",18183,17953
"18184","AY512949",18184,17955
"18185","Serpinb9e",18185,17955
"18186","Sec24c",18186,17955
"18187","Nrtn",18187,17957
"18188","Trim56",18188,17957
"18189","Olfr502",18189,17958
"18190","B230378P21Rik",18190,17958
"18191","Gm13730",18191,17959
"18192","Cox7c",18192,17960
"18193","Olfr1342",18193,17960
"18194","C030005D05Rik",18194,17960
"18195","Lrrtm1",18195,17961
"18196","Cryba2",18196,17962
"18197","Cblb",18197,17962
"18198","BC004690",18198,17963
"18199","Gzmc",18199,17964
"18200","Kcnab3",18200,17964
"18201","Irf2bp1",18201,17964
"18202","Il12rb1",18202,17966
"18203","Kif18a",18203,17967
"18204","Gm10094",18204,17967
"18205","Cnbd1",18205,17967
"18206","A430033K04Rik",18206,17970
"18207","LOC100045430",18207,17970
"18208","Trdv1",18208,17973
"18209","Zfp397",18209,17973
"18210","Insc",18210,17974
"18211","Tmem245",18211,17974
"18212","Mep1b",18212,17974
"18213","Gm6463",18213,17975
"18214","Mir455",18214,17976
"18215","Kctd13",18215,17976
"18216","Lsmem1",18216,17977
"18217","Cep131",18217,17977
"18218","Pnpla2",18218,17977
"18219","Mylk3",18219,17977
"18220","4930404H21Rik",18220,17978
"18221","Unc45a",18221,17978
"18222","2810021B07Rik",18222,17978
"18223","AA517739",18223,17980
"18224","S100a11",18224,17980
"18225","Lyar",18225,17982
"18226","Ascl4",18226,17982
"18227","LOC100045644",18227,17983
"18228","Calb2",18228,17983
"18229","Bad",18229,17984
"18230","Parvb",18230,17985
"18231","9930014A18Rik",18231,17987
"18232","1810019J16Rik",18232,17987
"18233","Gm23458",18233,17987
"18234","6330578E17Rik",18234,17988
"18235","Gm4454",18235,17989
"18236","4932416K20Rik",18236,17989
"18237","Zp3r",18237,17990
"18238","Gtf3c5",18238,17991
"18239","Gm7577",18239,17993
"18240","Ppp4r1l-ps",18240,17994
"18241","Zfp367",18241,17994
"18242","Usp3",18242,17994
"18243","Olfr808",18243,17996
"18244","LOC386268",18244,17996
"18245","Map3k12",18245,17996
"18246","A630076J17Rik",18246,17997
"18247","Josd2",18247,17997
"18248","Cdk7",18248,17998
"18249","4833409N03Rik",18249,17998
"18250","C2cd3",18250,18000
"18251","Krtap9-1",18251,18001
"18252","Olfr555",18252,18002
"18253","Prss56",18253,18003
"18254","LOC100045501",18254,18003
"18255","LOC215879",18255,18005
"18256","Zfyve19",18256,18005
"18257","Tas2r131",18257,18005
"18258","Zfp334",18258,18007
"18259","4832412D13Rik",18259,18007
"18260","Arl13a",18260,18008
"18261","Gm10856",18261,18009
"18262","Prpf3",18262,18009
"18263","LOC100044576",18263,18009
"18264","Ttyh1",18264,18010
"18265","1810064F22Rik",18265,18011
"18266","Rpap2",18266,18012
"18267","9430091F09Rik",18267,18012
"18268","9630013D22Rik",18268,18013
"18269","A930019D19Rik",18269,18016
"18270","Chkb",18270,18016
"18271","Npr1",18271,18016
"18272","Tmem132c",18272,18017
"18273","Arl3",18273,18017
"18274","Olfr1212",18274,18017
"18275","Otud6b",18275,18017
"18276","LOC100040525",18276,18018
"18277","Glod5",18277,18018
"18278","Gm10579",18278,18019
"18279","Enpp7",18279,18019
"18280","Gm14947",18280,18020
"18281","Olfr1302",18281,18020
"18282","Slc6a11",18282,18021
"18283","Efcab6",18283,18022
"18284","Olfr119",18284,18022
"18285","Col20a1",18285,18022
"18286","Tcrg-V6",18286,18023
"18287","LOC386553",18287,18023
"18288","Fgf14",18288,18023
"18289","Kcnma1",18289,18023
"18290","Slc35e2",18290,18023
"18291","Ankmy2",18291,18024
"18292","Ndrg3",18292,18024
"18293","Atp7a",18293,18025
"18294","n-R5s74",18294,18025
"18295","Ampd2",18295,18027
"18296","9230020A06Rik",18296,18027
"18297","Gm22549",18297,18029
"18298","Grpel2",18298,18029
"18299","Gm9910",18299,18031
"18300","Chd2",18300,18032
"18301","LOC383272",18301,18033
"18302","Dopey2",18302,18034
"18303","Chmp7",18303,18034
"18304","Tsc2",18304,18037
"18305","Nfyc",18305,18038
"18306","Zfp169",18306,18038
"18307","LOC667776",18307,18039
"18308","Zfp938",18308,18039
"18309","Wdpcp",18309,18040
"18310","LOC102642015",18310,18041
"18311","Cap1",18311,18041
"18312","Olfr1279",18312,18043
"18313","Gm25926",18313,18043
"18314","LOC242805",18314,18044
"18315","Mrpl30",18315,18045
"18316","Fadd",18316,18045
"18317","n-R5s153",18317,18046
"18318","1700027J07Rik",18318,18046
"18319","Rab35",18319,18046
"18320","4930500E24Rik",18320,18046
"18321","Slc38a8",18321,18046
"18322","Olfr1289",18322,18047
"18323","LOC102639645",18323,18048
"18324","Defb23",18324,18049
"18325","Gm10637",18325,18049
"18326","Cyp4x1",18326,18049
"18327","Usp26",18327,18051
"18328","Shroom1",18328,18051
"18329","A230078D05Rik",18329,18052
"18330","Tmem158",18330,18054
"18331","Sart3",18331,18055
"18332","Gpr108",18332,18055
"18333","Katnal2",18333,18055
"18334","scl0003073.1_164",18334,18058
"18335","4930590A17Rik",18335,18058
"18336","Foxg1",18336,18059
"18337","LOC100861919",18337,18060
"18338","Jph3",18338,18060
"18339","B230218L05Rik",18339,18060
"18340","Wee2",18340,18061
"18341","LOC382031",18341,18062
"18342","Cdyl2",18342,18062
"18343","Gstm3",18343,18062
"18344","Asb13",18344,18063
"18345","LOC100503303",18345,18063
"18346","Osbpl10",18346,18063
"18347","Stambp",18347,18064
"18348","Acmsd",18348,18065
"18349","Rab5b",18349,18065
"18350","Rex3",18350,18065
"18351","Asnsd1",18351,18066
"18352","Dvl2",18352,18066
"18353","Olfr592",18353,18067
"18354","Churc1",18354,18069
"18355","Hist1h1a",18355,18069
"18356","Rnf183",18356,18069
"18357","AK157302",18357,18071
"18358","Txlnb",18358,18071
"18359","Gsta1",18359,18072
"18360","6430402H23Rik",18360,18072
"18361","Tmem90a",18361,18072
"18362","Gatad2a",18362,18074
"18363","Sssca1",18363,18075
"18364","6030490I01Rik",18364,18075
"18365","Ggt7",18365,18076
"18366","1700012A16Rik",18366,18076
"18367","Gm4996",18367,18077
"18368","Opalin",18368,18077
"18369","Igsf8",18369,18078
"18370","4930553J12Rik",18370,18079
"18371","LOC100861778",18371,18079
"18372","Glp1r",18372,18080
"18373","Gm26340",18373,18080
"18374","Rnpepl1",18374,18081
"18375","Apol7d",18375,18082
"18376","Tmem151b",18376,18082
"18377","Gm22704",18377,18082
"18378","Ptprh",18378,18083
"18379","Htatsf1",18379,18085
"18380","U2af1l4",18380,18085
"18381","Zfp456",18381,18087
"18382","Celf2",18382,18087
"18383","Snord47",18383,18087
"18384","Olfr610",18384,18088
"18385","Gm23974",18385,18088
"18386","D17H6S53E",18386,18088
"18387","9230113P08Rik",18387,18090
"18388","EG633692",18388,18091
"18389","Pmm2",18389,18091
"18390","Golga7b",18390,18092
"18391","Nt5c",18391,18093
"18392","Gm5546",18392,18093
"18393","Zfand1",18393,18094
"18394","LOC100048251",18394,18094
"18395","1700054O13Rik",18395,18095
"18396","Samd1",18396,18096
"18397","G6b",18397,18096
"18398","Krtap3-1",18398,18097
"18399","B230371N03Rik",18399,18098
"18400","Lhfpl4",18400,18098
"18401","Mtac2d1",18401,18099
"18402","V1rc29",18402,18099
"18403","Terf2",18403,18099
"18404","Snap29",18404,18099
"18405","Cdc20b",18405,18100
"18406","Vps26",18406,18101
"18407","Gm26602",18407,18103
"18408","Ccdc18",18408,18103
"18409","Msx3",18409,18105
"18410","LOC101056229",18410,18106
"18411","Gm14926",18411,18109
"18412","Prb1",18412,18109
"18413","Lrdd",18413,18109
"18414","Arrb1",18414,18109
"18415","Gm10517",18415,18110
"18416","Hes3",18416,18111
"18417","Mirlet7a-1",18417,18111
"18418","Olfr475-ps1",18418,18112
"18419","Ftsjd2",18419,18113
"18420","V1rh20",18420,18115
"18421","Ewsh",18421,18116
"18422","Azi1",18422,18116
"18423","LOC100045484",18423,18116
"18424","Mir1191",18424,18117
"18425","1700101I19Rik",18425,18118
"18426","Ctnnbip1",18426,18119
"18427","Phactr1",18427,18120
"18428","Blvrb",18428,18121
"18429","Rnf126",18429,18123
"18430","Agpat5",18430,18123
"18431","Olfr1218",18431,18124
"18432","2210408O09Rik",18432,18124
"18433","1700028I16Rik",18433,18124
"18434","Spata9",18434,18125
"18435","Rcc1",18435,18125
"18436","scl0002720.1_68",18436,18126
"18437","Proz",18437,18126
"18438","Tff3",18438,18127
"18439","Mbtps2",18439,18128
"18440","Cherp",18440,18128
"18441","Gm23456",18441,18128
"18442","Oog4",18442,18130
"18443","LOC229189",18443,18130
"18444","Gm10576",18444,18131
"18445","9530098N22Rik",18445,18132
"18446","Card14",18446,18135
"18447","2210408I21Rik",18447,18135
"18448","Chst14",18448,18136
"18449","Agbl2",18449,18136
"18450","LOC100862073",18450,18137
"18451","Gpatch8",18451,18139
"18452","Lman1",18452,18140
"18453","Gng7",18453,18140
"18454","Vmn2r31",18454,18141
"18455","Trav15d-2-dv6d-2",18455,18142
"18456","Tgoln1",18456,18143
"18457","Bcl2l2",18457,18144
"18458","Dspp",18458,18145
