"","GSE25401","GSE25910","GSE33070","GSE73655","GSE41223","GSE54280"
"ACIN1",0.445442055668064,0.482380149442288,0.0528224718900008,0.0295565139803221,0.15676152599255,0.0174571186618473
"ACKR1",0.438615563420912,0.973507853733951,0.0702641696085944,0.0482112798986307,0.483148751028124,0.018122459937894
"ACKR2",0.503050994437968,0.329282881401549,0.048213202895064,0.0359630403819415,0.50987468379661,0.041931042648584
"ACKR3",0.548520292884626,0.532993412894349,0.0961617731730584,0.0433998083501739,0.48577861186637,0.0792978173347009
"ACKR4",0.591989210954711,0.66642221672551,0.137010288350718,0.0834166600885154,0.656090436076693,0.20202444695339
"ACLY",0.481800733374601,0.931852437857108,0.0601845147565916,0.0978193565188592,0.404225587281428,0.0120143951371413
"ACMSD",0.506583511538461,0.321435513109054,0.0220566831554525,0.05573619086862,0.608954784064365,0.0172774415375917
"ACN9",0.352154437855418,0.480300257854193,0.0367864318352056,0.0373682793440329,0.168713620606265,0.0363208138446044
"ACO1",0.270905817526868,0.171608421859923,0.0372602589606567,0.0341990668409843,0.399711542843372,0.0206361723595069
"ACO2",0.288353265290323,0.638467089206961,0.0580956111416955,0.0530090821965213,0.528193165145361,0.0132161122110114
"ACOT1",0.334649649985935,0.710027174339236,0.0701384885771226,0.0467847517565095,0.812512998908732,0.0203418134389111
"ACOT11",0.453706621956469,0.360733835163312,0.0496736240461685,0.0258689344115333,0.5152226092984,0.0529695266856926
"ACOT12",0.405492345882353,0.210922679340605,0.0237637171671383,0.04489266708526,0.475373034303259,0.0287513363636072
"ACOT13",0.46012232563958,0.531364309512358,0.0841500911258062,0.0531455591469219,0.180769296851814,0.0504311028784289
"ACOT2",0.34405408394808,0.646569585754634,0.0721525741498468,0.0333707989702832,0.863024026193561,0.0330890131147659
"ACOT4",0.4835826072,0.537322352162624,0.100995935391049,0.0540648943463323,0.278443614446917,0.0132225005932698
"ACOT6",0.591231729390484,0.52025542128866,0.0439508549875324,0.037398253345411,0.731533083021995,0.0280319470999596
"ACOT7",0.264805640058454,0.179016828879308,0.0438690184526336,0.0158992749065969,0.148629103762431,0.0223633021594231
"ACOT8",0.328369821412257,0.346760303591077,0.0249025091117805,0.0231729393804185,0.229055618475956,0.00999985433107
"ACOT9",0.419450503371136,0.303824618472221,0.019178964408582,0.0424307736042755,0.467467825236588,0.0335501124977558
"ACOX1",0.507517714882838,0.473860050268717,0.0736937558137399,0.0275541906939261,0.358299262001601,0.0455409323572262
"ACOX2",0.389089165534175,0.400703020440529,0.065844563090345,0.0311949115679787,0.28943050773743,0.0204760232424976
"ACOX3",0.342141120594742,0.237718280989308,0.0236506803541914,0.0184256732957343,0.228059226754967,0.0201107572245409
"ACOXL",0.32297947835516,0.333912123752075,0.0451850354412791,0.0243836966568352,0.431657067319885,0.0164898146666117
"ACP1",0.319005610020058,0.200853001382951,0.0271209031253361,0.0705663483632828,0.183007067612144,0.0224524832549373
"ACP2",0.44059760946031,0.277990463774129,0.0459098283194824,0.0197523354395369,0.254113645558735,0.00618601053507391
"ACP5",1.55394827586588,1.27125170208505,0.186198303583429,0.110302596794771,0.421347667459146,0.0335613953257546
